timestamp,library_card,accession
4/9/2012 13:05:32,0227,22219448
4/4/2012 12:40:27,0105,22219091
4/3/2012 8:21:23,0184,22218499
4/3/2012 8:11:34,0184,22218226
4/12/2012 9:44:56,0040,22217293
4/5/2012 14:33:35,0196,22217079
4/9/2012 14:18:26,0083,20832218
4/9/2012 11:15:02,0201,20832143
4/3/2012 8:20:41,0184,20832135
4/10/2012 12:05:04,0184,20831160
4/10/2012 13:09:23,0072,20830840
4/12/2012 12:50:05,0023,20830592
4/5/2012 12:51:03,0104,19889948
4/18/2012 12:55:24,0070,19889245
4/17/2012 13:21:22,0089,19889070
4/5/2012 13:31:38,0134,19886811
4/5/2012 13:31:43,0134,19886811
4/23/2012 14:12:35,0100,19884899
4/19/2012 13:20:42,0170,19883867
4/19/2012 13:21:01,0170,19883867
4/19/2012 13:21:01,0170,19883867
4/19/2012 13:21:02,0170,19883867
4/19/2012 13:21:02,0170,19883867
4/19/2012 13:21:02,0170,19883867
4/19/2012 13:21:02,0170,19883867
4/19/2012 13:21:02,0170,19883867
4/19/2012 13:21:02,0170,19883867
4/19/2012 13:21:02,0170,19883867
4/19/2012 13:21:32,0170,19883867
4/11/2012 10:07:19,0016,19882364
4/16/2012 14:19:49,0102,19881994
4/19/2012 10:56:21,0229,19880889
4/19/2012 10:56:00,0229,19880798
4/19/2012 10:56:05,0229,19880798
4/23/2012 12:55:57,0184,19880772
4/23/2012 12:56:05,0184,19880772
4/23/2012 12:56:05,0184,19880772
4/16/2012 14:19:34,0102,19880673
4/19/2012 10:56:14,0229,19880251
4/9/2012 11:15:20,0201,19877570
4/9/2012 11:14:12,0201,19877497
4/23/2012 12:35:02,0040,19877232
4/24/2012 10:23:14,0198,19876945
4/11/2012 9:40:21,0103,19876895
4/3/2012 8:17:45,0184,19876598
4/18/2012 10:05:52,0184,19876341
4/18/2012 10:05:21,0184,19876184
4/23/2012 14:09:27,0037,19876150
4/18/2012 10:04:28,0184,19875574
4/18/2012 10:05:00,0184,19875558
4/3/2012 10:18:38,0201,19875186
4/3/2012 10:18:43,0201,19875186
4/6/2012 14:06:50,0020,19874866
4/18/2012 10:04:03,0184,19874056
4/18/2012 10:04:40,0184,19873751
4/9/2012 11:14:58,0201,19873561
4/9/2012 11:13:55,0201,19873488
4/9/2012 11:14:02,0201,19873488
4/3/2012 8:19:20,0184,19873231
4/9/2012 11:14:18,0201,19872795
4/9/2012 11:14:32,0201,19872712
4/3/2012 8:15:40,0184,19872555
4/3/2012 8:14:43,0184,19872472
4/9/2012 13:55:03,0094,19872431
4/9/2012 14:43:48,0198,19005461
4/23/2012 14:14:46,0103,19004902
4/10/2012 13:07:06,0021,19003797
4/24/2012 12:59:03,0002,19003623
4/24/2012 12:47:39,0043,19003383
4/5/2012 11:07:06,0046,19003201
4/5/2012 11:07:12,0046,19003201
4/5/2012 11:07:32,0046,19001155
4/3/2012 8:16:13,0184,19001064
4/18/2012 12:51:05,0005,19000355
4/17/2012 14:24:00,0177,19000017
4/12/2012 12:50:28,0023,18999896
4/19/2012 13:09:52,0087,18999557
4/5/2012 9:08:56,0175,18999532
4/4/2012 12:51:40,0039,18999441
4/11/2012 10:05:50,0103,18998088
4/13/2012 12:11:57,0102,18996405
4/9/2012 14:19:21,0102,18996165
4/13/2012 13:09:37,0218,18994210
4/13/2012 13:09:20,0218,18994137
4/13/2012 13:09:29,0218,18994137
4/13/2012 13:09:30,0218,18994137
4/4/2012 12:38:38,0076,18992164
4/23/2012 13:24:20,0091,18991638
4/4/2012 12:46:04,0102,18991570
4/4/2012 12:44:48,0116,18991505
4/11/2012 9:14:50,0062,18991497
4/5/2012 11:08:10,0029,18991430
4/4/2012 12:44:38,0116,18991273
4/13/2012 14:22:05,0034,18991190
4/4/2012 12:46:51,0102,18991174
4/13/2012 14:22:48,0034,18991125
4/4/2012 12:46:33,0102,18991125
4/12/2012 11:16:01,0047,18990960
4/4/2012 12:46:15,0102,18990960
